room_type,person_capacity,host_is_superhost,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,lng,lat,european_city,weekday_or_weekend,cost per night cad,attr_index,rest_index
Entire home/apt,4,False,0,1,6,80,2,4.8145914,0.73443013,-0.1855799999999999,51.48469,London,weekend,714.9086291159999,269.1561132,581.2353303
Entire home/apt,4,True,0,0,9,94,2,2.7806587,0.40224808,-0.11168,51.53128,London,weekend,413.939650483,367.5563163,840.3848358
Entire home/apt,4,False,0,0,8,77,2,4.4270587,1.4289765,-0.07387,51.48683,London,weekend,559.702721172,275.5063967,497.8625041
Entire home/apt,5,False,1,0,10,96,2,1.0771838,0.28396845,-0.128,51.518,London,weekend,1627.43009024,962.9712689,1664.50991
Entire home/apt,4,False,0,0,10,97,2,1.5412581,0.44092453,-0.14136,51.51915,London,weekend,1199.41202775,541.7646513,1435.102964
Private room,2,False,0,1,10,96,1,1.6080898,0.13587524,-0.135,51.522,London,weekend,451.539311825,562.555207,1278.076807
Entire home/apt,2,True,0,1,10,100,1,3.9741271,0.15739797,-0.071,51.514,London,weekend,466.647851579,411.6221329,814.5427360999998
Private room,3,True,1,0,10,100,2,3.8296266,0.25074863,-0.1772799999999999,51.4935,London,weekend,389.559961444,477.9072957,859.1704696
Entire home/apt,4,False,0,1,10,99,1,3.0341775,0.39179844,-0.1620699999999999,51.49164,London,weekend,633.185164302,412.5512154,809.1850567
Entire home/apt,4,True,0,1,10,100,2,1.7330776,0.31414333,-0.10296,51.50552,London,weekend,1117.51687482,596.678465,1048.345391
Entire home/apt,4,False,0,0,10,99,2,2.2318602,0.37809807,-0.09622,51.50374,London,weekend,837.32213844,560.7518126,977.8028083
Entire home/apt,4,True,1,0,10,98,2,3.7963955,0.49480554,-0.08001999999999998,51.52524,London,weekend,414.62640229,330.277508,906.2367875000001
Entire home/apt,6,False,1,0,9,100,4,8.6213045,1.0849898,-0.1894599999999999,51.44119,London,weekend,659.625108762,130.5547605,296.5169682
Entire home/apt,4,True,0,0,9,95,2,6.2971783,2.138819,-0.08487999999999998,51.45838,London,weekend,395.740727707,178.2500424,354.4745346
Entire home/apt,6,False,0,0,9,97,4,7.886322,3.8275149,-0.06391,51.44962,London,weekend,520.0428044089999,146.3411543,293.7004248
Entire home/apt,2,False,0,1,10,100,1,4.1040154,0.78600764,-0.07399999999999998,51.524,London,weekend,381.49062773,324.4227684,928.4128553
Entire home/apt,5,True,0,0,10,99,3,8.4486284,1.0650201,-0.1917899999999999,51.44387,London,weekend,437.975963655,133.4352627,301.4666064
Entire home/apt,4,False,1,0,8,100,2,8.220335,3.870944,-0.06703,51.44483,London,weekend,439.006091402,140.401006,281.9903828
Entire home/apt,2,False,0,1,10,98,1,4.0282865,0.71731114,-0.07498,51.5237,London,weekend,381.49062773,335.1436044,872.0308811
Entire home/apt,6,True,0,0,10,99,3,8.7814264,1.0025886,-0.18806,51.43905,London,weekend,508.71139963,127.9977894,291.7651969
Entire home/apt,4,False,0,1,10,97,2,1.6428417,0.47810361,-0.1429,51.51954,London,weekend,994.93167738,524.745493,1320.321632
Entire home/apt,2,False,0,1,9,94,1,1.4365515,0.24614772,-0.14229,51.51736,London,weekend,530.344081441,557.5603875,1520.991602
Entire home/apt,6,False,0,1,9,87,3,3.8432565,0.59147638,-0.07875999999999998,51.52469,London,weekend,584.082410211,333.3759673,881.4432293
Private room,5,False,0,1,10,100,1,3.7835906,0.4778583,-0.08026,51.52527,London,weekend,1321.65384852,330.5655769,927.4562029000001
Entire home/apt,6,False,0,0,8,100,3,6.7889595,3.688412,-0.06184,51.46314,London,weekend,399.346174639,171.6995034,340.8184569
Entire home/apt,5,False,0,1,8,82,3,1.4501587,0.23678865,-0.14285,51.51717,London,weekend,528.79888993,554.5654382,1514.519834
Entire home/apt,6,False,0,1,6,60,2,2.2313397,0.24899162,-0.1042,51.52213,London,weekend,668.381194283,450.0170824,996.8565017
Entire home/apt,4,False,0,1,6,80,1,1.1362605,0.30260244,-0.1376499999999999,51.51634,London,weekend,420.12041674599993,639.5583071,1807.947042
Entire home/apt,2,False,0,0,10,100,2,4.700448,1.3464565,-0.07598,51.53573,London,weekend,689.15543639,249.9806545,563.3796427
Entire home/apt,4,True,1,0,10,94,2,6.0274224,0.23613603,-0.214,51.513,London,weekend,498.581810495,211.2814774,472.2342402
Entire home/apt,6,False,1,0,9,95,2,5.3257856,0.52793914,-0.20401,51.51184,London,weekend,623.0555751669999,246.2431148,566.3459467
Entire home/apt,4,False,0,0,10,100,1,8.2839832,0.73179096,-0.00875,51.50129,London,weekend,1886.16383256,167.5890826,352.0831231
Entire home/apt,6,False,1,0,8,80,2,4.3349099,0.267625,-0.18637,51.52133,London,weekend,778.77654724,280.8830399,631.0504441
Entire home/apt,6,False,1,0,10,95,3,8.0446949,0.5719865,-0.21698,51.46242,London,weekend,509.913215274,144.0946898,350.6683238
Entire home/apt,6,True,0,1,10,97,2,6.173666,0.70069724,-0.21631,51.50553,London,weekend,486.220277969,207.176845,485.7874707
Entire home/apt,6,False,1,0,9,80,2,2.1737783,0.30591571,-0.1034999999999999,51.49579,London,weekend,415.313154097,491.3271383,827.3332199
Entire home/apt,4,False,0,0,6,72,1,3.2566385,0.25194672,-0.16871,51.52232,London,weekend,1944.70942376,356.8439017,765.5115237
Entire home/apt,2,False,0,0,9,82,0,3.1409566,0.14294623,-0.13958,51.53553,London,weekend,418.403537265,364.5416864,853.1736584
Entire home/apt,6,False,0,1,8,89,1,2.7877879,0.58051622,-0.09814,51.52541,London,weekend,409.819139714,384.3883128,844.8291736
Entire home/apt,6,False,0,0,9,92,2,1.5702937,0.1058679,-0.1103,51.49917,London,weekend,492.74442017199993,624.5797921,942.9191507
Entire home/apt,4,True,1,0,10,92,1,3.1176004,0.20721111,-0.1668999999999999,51.52178,London,weekend,525.021754955,372.0661385,801.0910059
Entire home/apt,4,False,0,1,9,91,1,2.7798135,0.39593381,-0.1421,51.53159,London,weekend,424.75599142499993,392.5529811,820.5312757
Entire home/apt,4,False,0,1,10,88,2,3.2071271,0.11968821,-0.169,51.521,London,weekend,469.223170837,360.8792681,786.8262962
Entire home/apt,2,True,0,0,10,99,1,5.8169127,0.11844289,-0.1073699999999999,51.55907,London,weekend,472.141865962,202.4073102,424.1116375
Entire home/apt,4,True,0,0,9,98,2,0.47636378,0.24968617,-0.12335,51.50492,London,weekend,651.555775048,1098.155081,1374.47397
Entire home/apt,2,False,1,0,10,94,1,0.35604292,0.23631786,-0.12297,51.50981,London,weekend,406.042004739,1072.279334,2513.61475
Entire home/apt,4,False,0,0,10,96,2,2.0645661,0.58925921,-0.10825,51.49419,London,weekend,472.141865962,525.503104,777.1010384
Entire home/apt,4,False,0,0,9,91,2,7.7736483,0.65690017,-0.21806,51.46727,London,weekend,419.090289072,150.6734672,360.2167595
Entire home/apt,6,False,0,1,9,80,2,3.3933029,0.75061166,-0.09442,51.53077,London,weekend,585.2842258549999,322.623306,726.1950203
Entire home/apt,2,False,0,0,8,80,1,3.0202708,0.17647438,-0.1411,51.53411,London,weekend,642.11293772,372.8676587,796.3209361
Private room,2,False,1,0,10,100,1,4.5854549,0.25076404,-0.10144,51.54619,London,weekend,604.1699005109999,240.9938355,622.7105915
Private room,4,False,0,1,10,98,1,3.5175788,0.44847718,-0.08982999999999998,51.52946,London,weekend,618.2483125179999,320.4028512,732.8121141
Entire home/apt,2,False,1,0,9,86,1,4.2464962,0.13474347,-0.18648,51.51846,London,weekend,380.460499983,287.4354937,658.6796318
Entire home/apt,5,False,1,0,9,93,2,7.090827,0.19440261,-0.09715,51.56918,London,weekend,390.933465058,159.7770416,346.8252791
Entire home/apt,4,False,0,0,9,89,1,5.7606034,0.12350353,-0.20904,51.49876,London,weekend,382.349067507,225.6191917,512.4513041
Private room,2,False,1,0,10,100,1,4.5541244,0.29860848,-0.1007,51.54568,London,weekend,604.1699005109999,242.5229631,567.1216902
Entire home/apt,6,True,1,0,9,96,3,5.3878093,0.82710576,-0.12239,51.55664,London,weekend,702.37540862,209.8766341,452.560576
Entire home/apt,2,False,0,0,10,100,1,3.4228575,0.50879717,-0.09161,51.52941,London,weekend,1109.27585299,325.6302753,740.4997117
Entire home/apt,2,False,0,0,10,93,1,4.8240871,0.44554192,-0.19375,51.49526,London,weekend,410.84926738799993,282.9432201,647.7381185
Entire home/apt,6,True,0,1,10,100,2,6.0457535,0.6300478,-0.21451,51.50613,London,weekend,486.220277969,211.6082936,486.5898881
Entire home/apt,4,False,0,1,9,78,1,3.5624824,0.80985492,-0.09307,51.53206,London,weekend,407.7588842930001,308.8001128,697.3633097
Entire home/apt,2,True,0,0,10,99,1,4.6748872,0.41944852,-0.19094,51.49425,London,weekend,528.79888993,296.9278656,672.9168024
Entire home/apt,6,False,0,1,9,83,2,2.8660717,0.38617882,-0.11,51.485,London,weekend,466.476163609,361.7866809,618.8220784
Entire home/apt,4,True,0,1,10,97,1,6.2498946,1.1228496,-0.03786,51.51337,London,weekend,508.883087527,210.3626042,436.4525428
Entire home/apt,4,False,0,1,9,88,1,2.6020982,0.19519927,-0.12216,51.53147,London,weekend,430.42169385099993,428.700507,1046.98291
Entire home/apt,6,False,0,1,9,85,2,3.3346083,0.12039305,-0.1708,51.52131,London,weekend,528.79888993,348.4108308,772.4060659
Entire home/apt,2,False,0,0,10,98,1,1.6899915,0.34782746,-0.11947,51.52266,London,weekend,467.334603386,554.0968013,1165.232732
Entire home/apt,6,False,0,0,8,86,2,2.3896976,0.18936218,-0.12399,51.48696,London,weekend,509.913215274,423.2060407,703.6879381
Entire home/apt,6,False,1,0,10,95,2,0.76301962,0.22778639,-0.125,51.515,London,weekend,847.6234151799998,834.6165390999998,2118.599007
Entire home/apt,4,False,0,0,10,100,2,5.9448519,1.2159511,-0.04203,51.51136,London,weekend,519.184364632,224.4409896,454.8410925
Entire home/apt,6,True,0,0,10,98,2,2.7840025,0.31013837,-0.09659,51.4924,London,weekend,575.841388527,397.3917194,678.9967588
Entire home/apt,5,False,0,1,8,78,1,2.2213709,0.58516008,-0.11336,51.49042,London,weekend,406.042004739,454.9586183,724.760832
Entire home/apt,4,True,1,0,10,100,1,2.3351924,0.20517677,-0.1304599999999999,51.52923,London,weekend,564.509983748,453.0312485,988.1420606
Entire home/apt,2,False,0,0,10,94,1,4.6230288,0.36792257,-0.1940099999999999,51.50627,London,weekend,419.948728776,293.3048085,675.7340304
Entire home/apt,4,False,0,1,9,100,1,4.9155979,0.41221029,-0.195,51.495,London,weekend,451.367623855,275.4947029,638.0246208
Entire home/apt,6,True,0,1,10,95,2,0.76302922,0.22779337,-0.125,51.515,London,weekend,857.23794077,834.6143545999998,2118.520967
Entire home/apt,4,False,0,1,10,91,1,4.8598776,0.30565137,-0.1935999999999999,51.49396,London,weekend,519.356052602,279.7733839,687.0882673
Entire home/apt,2,False,0,0,10,96,1,3.7586238,0.53119195,-0.08677999999999998,51.53058,London,weekend,407.072132486,304.1031287,700.1014116
Entire home/apt,6,False,0,1,8,72,2,4.7682605,0.33777773,-0.19413,51.49794,London,weekend,599.3626378619999,287.851298,652.9896467
Entire home/apt,6,False,1,0,9,78,1,4.4588103,0.75302947,-0.13025,51.54836,London,weekend,552.491827162,255.1526699,543.7135328
Entire home/apt,4,False,0,1,10,99,2,4.2097888,0.61644882,-0.1427799999999999,51.54494,London,weekend,506.82283217899993,315.280251,618.8348383
Entire home/apt,2,True,0,0,9,96,1,5.7316732,0.55102992,-0.19,51.542,London,weekend,392.650344539,202.2476552,441.7922395
Entire home/apt,6,False,0,1,9,87,2,2.866354,0.32276797,-0.12433,51.48264,London,weekend,579.618523502,355.9480234,636.9716721
Entire home/apt,6,False,0,1,10,91,1,1.295946,0.16691101,-0.113,51.501,London,weekend,447.590488953,739.3299244999998,1049.271852
Entire home/apt,5,False,0,1,7,67,1,1.3220044,0.13937393,-0.11204,51.5014,London,weekend,447.590488953,716.3663712,1066.049617
Private room,5,False,0,1,10,100,2,2.2518628,0.22803561,-0.12272,51.52834,London,weekend,481.413015393,453.9374283,1015.907322
Entire home/apt,6,False,1,0,9,96,2,2.5623407,0.27047002,-0.12679,51.4853,London,weekend,475.919000937,395.9595091,687.6911988
Entire home/apt,6,False,0,0,9,90,4,6.5052853,0.67943084,-0.2142999999999999,51.53038,London,weekend,405.870316769,182.8925571,395.2619527
Entire home/apt,6,False,0,1,9,85,2,3.3310149,0.15539236,-0.17046,51.52167,London,weekend,528.79888993,348.772533,760.9775144
Entire home/apt,5,False,0,1,9,60,1,1.4570206,0.075747311,-0.11175,51.49968,London,weekend,466.476163609,662.6493642,979.2404295
Entire home/apt,6,False,0,1,9,76,2,4.2894273,0.11930918,-0.18722,51.51823,London,weekend,507.852959853,285.0436519,659.1051778
Entire home/apt,4,False,0,1,10,100,1,4.8606095,0.355077,-0.19388,51.49445,London,weekend,462.527340737,279.7914771,663.1233476
Entire home/apt,3,False,0,0,8,96,1,3.601717,0.47891247,-0.08892,51.52996,London,weekend,424.75599142499993,314.0954545,718.8922496
Entire home/apt,4,False,0,1,9,94,2,3.7096426,0.44612524,-0.08665,51.52981,London,weekend,818.2647759599998,309.4447374,719.1954362
Entire home/apt,5,False,0,1,9,75,3,8.2804852,1.8640419,-0.03112,51.55218,London,weekend,383.379195181,143.148552,302.0038501
Entire home/apt,6,False,0,1,10,97,2,2.4227464,0.028706899,-0.12438,51.53001,London,weekend,622.02544742,458.1535601,1062.897349
Entire home/apt,4,False,0,1,10,90,2,3.9869368,0.51686364,-0.17755,51.52591,London,weekend,491.027540618,296.8569387,637.0692694
Entire home/apt,2,False,0,0,8,90,1,2.3310385,0.28178555,-0.10357,51.49364,London,weekend,485.190150295,457.5286561,739.448533
Entire home/apt,6,False,1,0,9,88,2,5.9595551,0.24583708,-0.20735,51.48869,London,weekend,394.53891199,210.4447995,489.1093091
Entire home/apt,2,False,0,1,9,87,1,1.1893327,0.23765874,-0.12291,51.51862,London,weekend,479.696135839,774.0699402,1450.891239
Entire home/apt,4,False,1,0,10,100,2,2.5373797,0.32122239,-0.1275199999999999,51.48552,London,weekend,481.413015393,399.8854837,690.1636339
Entire home/apt,4,False,0,0,10,99,1,2.4884064,0.33850932,-0.1598499999999999,51.49869,London,weekend,472.141865962,524.9477619,972.0873251
Entire home/apt,4,False,1,0,10,100,2,3.3445148,0.43099895,-0.1,51.533,London,weekend,1994.49892995,319.3423675,734.8041073
Entire home/apt,5,False,0,0,2,20,2,3.2164075,0.53393769,-0.17113,51.4986,London,weekend,1072.36294382,577.3904356,822.7116355
Entire home/apt,6,True,0,1,10,99,2,2.3890157,0.17574488,-0.1218299999999999,51.5295,London,weekend,819.4665917499998,435.3719155,1007.030941
Entire home/apt,3,False,0,0,8,80,2,7.8038888,2.6784432,-0.04374,51.55511,London,weekend,395.740727707,150.0076279,321.63483
Entire home/apt,6,False,0,0,8,80,3,3.2893727,0.35883585,-0.1671499999999999,51.52452,London,weekend,512.660222502,356.8248624,743.2165896
Private room,2,False,0,1,9,90,1,1.2110788,0.35660166,-0.12897,51.51917,London,weekend,943.94035613,1017.68046,1494.346955
Entire home/apt,4,False,0,0,10,95,2,5.4319072,0.53742898,-0.20552,51.51203,London,weekend,437.975963655,240.1286922,548.4602377
Entire home/apt,4,False,0,1,9,83,2,5.7630043,0.4891715,-0.2102,51.50387,London,weekend,435.400644397,225.1080406,505.4153978
Entire home/apt,6,True,0,1,9,97,3,0.92213321,0.30426449,-0.12414,51.51634,London,weekend,722.46289892,805.148422,1744.265376
Entire home/apt,6,False,0,0,10,100,3,5.4810872,0.54353929,-0.1459,51.55623,London,weekend,413.767962586,211.5324093,463.8088779
Entire home/apt,4,False,0,1,10,100,1,0.59322464,0.033607461,-0.12388,51.51315,London,weekend,703.577224264,987.8771186,2287.443572
Entire home/apt,4,False,1,0,9,88,1,5.8004065,0.43355915,-0.2108899999999999,51.50513,London,weekend,397.6292951580001,222.5248806,502.7097789
Entire home/apt,5,False,1,0,9,100,2,1.3494517,0.28760618,-0.1161399999999999,51.51816,London,weekend,706.324231492,612.4205614,1324.998819
Entire home/apt,4,True,0,1,10,90,2,5.5399027,0.8581199,-0.12148,51.55797,London,weekend,385.267762632,204.3741565,442.9365372
Entire home/apt,2,True,0,1,9,90,1,5.0408678,0.2462012,-0.10875,51.55209,London,weekend,420.12041674599993,227.3840407,492.1605583
Entire home/apt,2,False,0,1,10,100,1,1.7365876,0.3776601,-0.1189999999999999,51.523,London,weekend,510.084903244,541.1588773,1222.72902
Entire home/apt,4,False,0,0,10,93,2,5.461659,0.37761408,-0.20609,51.51058,London,weekend,604.3415884809999,237.2393172,539.4169198
Entire home/apt,6,False,0,1,9,72,2,5.9623337,0.51738584,-0.21296,51.50305,London,weekend,413.596274616,215.0034368,489.3706865
Entire home/apt,6,True,1,0,10,98,2,0.76299441,0.22776572,-0.125,51.515,London,weekend,801.9544202699999,834.6225293,2118.795095
Entire home/apt,4,False,0,0,10,95,1,5.496994,0.43572626,-0.2065599999999999,51.51107,London,weekend,632.841788362,235.5781789,535.3262629
Entire home/apt,6,False,0,0,9,88,2,3.9355078,0.52692622,-0.13794,51.54309,London,weekend,613.097674002,315.1934132,646.439489
Entire home/apt,6,False,0,1,7,69,2,4.8632803,0.28355849,-0.19616,51.49967,London,weekend,599.7060138019999,282.1303489,683.1285115
Entire home/apt,6,False,0,1,9,88,2,5.6325049,0.33434486,-0.2066099999999999,51.49712,London,weekend,460.123709376,232.0542252,532.6200163
Entire home/apt,6,False,0,0,9,94,2,2.923337,0.53561968,-0.16649,51.4984,London,weekend,613.956113706,536.6463539,933.1795547
Entire home/apt,5,False,0,1,10,100,3,3.5472603,0.94850397,-0.1212,51.53996,London,weekend,939.64815761,304.9225209,671.9608202
Entire home/apt,2,False,0,1,10,100,1,3.5703232,0.94043815,-0.1226899999999999,51.54027,London,weekend,526.051882702,304.3466481,668.1922235
Private room,4,False,1,0,10,90,2,3.6653886,0.33904171,-0.08615,51.5288,London,weekend,406.042004739,315.9111503,743.4458558999999
Entire home/apt,4,False,0,1,9,70,1,3.0519934,0.050549377,-0.1386999999999999,51.53485,London,weekend,480.726263586,368.3317772,828.872788
Entire home/apt,4,False,0,1,10,100,0,4.7173815,0.45237526,-0.192,51.495,London,weekend,410.84926738799993,292.6661702,661.9792616
Entire home/apt,3,False,0,0,10,100,2,3.4112399,0.68456787,-0.09353,51.53047,London,weekend,406.042004739,322.4320054,726.812549
Entire home/apt,4,False,0,1,9,93,0,4.7173791,0.45237708,-0.192,51.495,London,weekend,447.075425116,292.6664226,661.979392
Entire home/apt,6,False,0,1,9,93,2,5.7234368,0.38193887,-0.20677,51.49422,London,weekend,398.659422832,224.8550005,520.7122006
Entire home/apt,3,False,1,0,9,87,1,4.8946919,0.1063926,-0.19797,51.50974,London,weekend,439.177779372,268.9363656,802.7748160999998
Entire home/apt,6,False,0,0,10,100,2,2.938307,0.61971647,-0.1465799999999999,51.5319,London,weekend,9444.210823,386.7332993,781.5299578
Entire home/apt,3,False,0,1,10,100,1,1.48024,0.26228493,-0.1479999999999999,51.512,London,weekend,768.8186457099998,548.6548829,1465.240278
Entire home/apt,4,False,0,1,9,92,2,2.1039932,0.34640563,-0.14318,51.49214,London,weekend,1105.84209432,490.4858795,914.6829736
Private room,2,True,0,0,10,99,1,1.2367994,0.37164465,-0.1441699999999999,51.51226,London,weekend,472.31355393199993,593.068738,1695.547343
Entire home/apt,4,True,0,1,10,99,1,0.91265196,0.34571204,-0.137,51.514,London,weekend,613.956113706,691.7062682,2231.311344
Entire home/apt,6,False,1,0,9,92,2,1.2800498,0.32393765,-0.14444,51.51288,London,weekend,2379.93838026,586.8144329,1652.756449
Entire home/apt,4,True,1,0,8,83,2,2.4467835,0.12718546,-0.1564,51.52092,London,weekend,610.178978804,526.751204,1055.715947
Entire home/apt,2,False,0,1,10,100,0,2.8497124,0.30370104,-0.1599599999999999,51.52401,London,weekend,396.599167411,460.1586052,849.8175328
Entire home/apt,3,False,0,0,10,100,1,5.7957325,0.057635453,-0.20977,51.5172,London,weekend,423.039111944,230.9349066,506.1567685
Entire home/apt,4,True,0,1,9,90,2,5.9169421,0.1021702,-0.2117,51.51659,London,weekend,478.837696062,243.8038862,483.7746281
Entire home/apt,5,False,1,0,9,92,2,1.3812217,0.30624837,-0.14702,51.5059,London,weekend,944.45542004,595.9044786,1516.630077
Entire home/apt,5,False,0,0,10,99,2,4.7875071,0.10553642,-0.18668,51.53043,London,weekend,396.599167411,246.6292072,533.0310587
